Title,Recommended Title,Similarity Score
Extreme Style Machines:Using Random Neural Networks to Generate Textures,A Neural Network that Dreams in Resumes - untapt blog,0.2589193907041892
Extreme Style Machines:Using Random Neural Networks to Generate Textures,A Beginner's Guide To Understanding Convolutional Neural Networks,0.22582471407509733
Extreme Style Machines:Using Random Neural Networks to Generate Textures,Number plate recognition with Tensorflow,0.19226375686156807
Extreme Style Machines:Using Random Neural Networks to Generate Textures,Facebook's Artificial Intelligence Research lab releases open source fastText on GitHub,0.18281756616002964
Extreme Style Machines:Using Random Neural Networks to Generate Textures,Baidu Research grills AI models on deep learning,0.16409714496439232
This motorized wheel adds electric power to your bike,So long MVP. Hello Minimum Loveable Product.,0.09196278113956687
This motorized wheel adds electric power to your bike,The Real Product Market Fit,0.08990744572325735
This motorized wheel adds electric power to your bike,[Select Repost] Scaling the Product Owner Role,0.08792004859776167
This motorized wheel adds electric power to your bike,An Overly Thorough Guide To Underused Android Libraries,0.0818477136605176
This motorized wheel adds electric power to your bike,9 Useful Apps for Product Managers - Product Hunt,0.07513616824576062
How Android gets to 100% market share,"Apple announces 'iPhone 7' September 7 event, Apple Watch 2 and MacBook Pros may be unveiled",0.16016438104163294
How Android gets to 100% market share,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",0.15310396846005012
How Android gets to 100% market share,Why a ceramic iPhone 8 might be be the ultimate iPhone | Cult of Mac,0.14980655385076178
How Android gets to 100% market share,Android Studio 2.0 | Android Developers Blog,0.1482554931772406
How Android gets to 100% market share,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,0.1410291027411673
"Handling context in ""outside-in""",Dries Buytaert: Advancing Drupal's web services,0.2582384334220901
"Handling context in ""outside-in""",Dries Distributions remain a growing opportunity for Drupal - Buytaert,0.25333911087072924
"Handling context in ""outside-in""",Dries Buytaert,0.24977141836200997
"Handling context in ""outside-in""",Drupal 8.1.0 is now available,0.24034085376390885
"Handling context in ""outside-in""",Improving Drupal 8's API-first: JSON API and OAuth2?,0.2319825034236726
While doves were crying: this week on Google Cloud Platform,How to get your ASP.NET app up on Google Cloud the easy way,0.2717439309941139
While doves were crying: this week on Google Cloud Platform,How to use Docker to run ASP.NET Core apps on Google App Engine,0.2704548286061822
While doves were crying: this week on Google Cloud Platform,Now playing: New ISO security and privacy certifications for Google Cloud Platform,0.2399852512824137
While doves were crying: this week on Google Cloud Platform,Building immutable entities into Google Cloud Datastore,0.22383070223893142
While doves were crying: this week on Google Cloud Platform,Automate deployments and traffic splitting with the App Engine Admin API,0.21704881042669041
Effective learning through code workshops | Box Blog,The Importance of Code Reviews,0.44620279224164344
Effective learning through code workshops | Box Blog,Don't document your code. Code your documentation.,0.3008701337255976
Effective learning through code workshops | Box Blog,What to look for in a code review ,0.2828361713540252
Effective learning through code workshops | Box Blog,An Overly Thorough Guide To Underused Android Libraries,0.24801495782328692
Effective learning through code workshops | Box Blog,Practical End-to-End Testing with Protractor,0.22536446601656981
Big IT Rising,"Agility in the Cloud: Which ""As a Service"" Works for You?",0.17883737175748743
Big IT Rising,China will have the world's first driverless-cars-only city: Baidu CEO,0.17585863654555883
Big IT Rising,BIG BRAND REDEMPTION | New free Trend Briefing from TrendWatching,0.16591478131855494
Big IT Rising,Embracing Agile,0.13021285137234517
Big IT Rising,LPIC-OT DevOps Engineer | Linux Professional Institute,0.12608092838794208
Dries Buytaert,Drupal 8 Module of the Week: simpleSAMLphp Authentication | Acquia,0.5700313310754814
Dries Buytaert,Dries Distributions remain a growing opportunity for Drupal - Buytaert,0.5472216737637497
Dries Buytaert,Drupal 8.1.0 is now available,0.5369313057419309
Dries Buytaert,"There will be a Drupal 9, and here is why",0.5151206029029726
Dries Buytaert,The Risks and Rewards of Fully Decoupling Drupal | Acquia,0.5106268929217042
Are Chatbots Really The Future Of Web Design?,Is the Chatbot Trend One Big Misunderstanding?,0.1617827498097588
Are Chatbots Really The Future Of Web Design?,How Facebook's Big Bet On Chatbots Might Remake The UX Of The Web,0.14852534591228006
Are Chatbots Really The Future Of Web Design?,Introduction To Chatbots,0.13706786640292476
Are Chatbots Really The Future Of Web Design?,Cross-channel user experiences with Drupal,0.12837740572113776
Are Chatbots Really The Future Of Web Design?,Cross-channel user experiences with Drupal (awesome video demo!),0.12837740572113776
Python Ecosystem for Machine Learning - Machine Learning Mastery,Python Is Not Java (dirtSimple.org),0.3186054766176944
Python Ecosystem for Machine Learning - Machine Learning Mastery,Microsoft adds Python to deep learning toolkit,0.26143208723223876
Python Ecosystem for Machine Learning - Machine Learning Mastery,ŷhat | Classifying handwritten digits using TensorFlow,0.22276062464835988
Python Ecosystem for Machine Learning - Machine Learning Mastery,After a year of using NodeJS in production,0.22244078712605436
Python Ecosystem for Machine Learning - Machine Learning Mastery,Creative Applications of Deep Learning with TensorFlow | Kadenze,0.2197548684310194
Investimentos em coaching e mentoring aumentam nas empresas,Gap de talentos volta a assombrar área de tecnologia da informação,0.1973266169912611
Investimentos em coaching e mentoring aumentam nas empresas,Buscas on-line por carros têm expansão de 43% no 1º trimestre,0.19369959719986177
Investimentos em coaching e mentoring aumentam nas empresas,OKR e meta: minha experiência no Runrun.it,0.18990934180687954
Investimentos em coaching e mentoring aumentam nas empresas,Portal Abrasce - Conhecendo o frequentador de shopping center,0.1897944940254274
Investimentos em coaching e mentoring aumentam nas empresas,Descubra os 10 apps mais importantes para o brasileiro,0.18107982283858345
This Japanese Restaurant Is Decked out With Yakuza-Inspired Tattoo Art | Highsnobiety,Adobe CQ/Adobe AEM,0.08420105019164782
This Japanese Restaurant Is Decked out With Yakuza-Inspired Tattoo Art | Highsnobiety,La RAE lucha contra los anglicismos con una campaña de publicidad,0.07429803363139073
This Japanese Restaurant Is Decked out With Yakuza-Inspired Tattoo Art | Highsnobiety,Enemy (2013),0.061253511559144116
This Japanese Restaurant Is Decked out With Yakuza-Inspired Tattoo Art | Highsnobiety,Learn Hiragana: The Ultimate Guide,0.05806473253454206
This Japanese Restaurant Is Decked out With Yakuza-Inspired Tattoo Art | Highsnobiety,Como a Netshoes se preparou para a Black Friday deste ano,0.05179492369725413
Google estaria criando aceleradora para seus funcionários - Startupi,Vídeo: IntraEmpreendedorismo como Atitude pelos Funcionários e Chefes!,0.1953892208153767
Google estaria criando aceleradora para seus funcionários - Startupi,Um programador automatizou seu trabalho e passou 6 anos sem fazer nada | Tecnoblog,0.19413586783087314
Google estaria criando aceleradora para seus funcionários - Startupi,"Incrível, Skype se lembrou que o Linux existe!",0.1814105895426257
Google estaria criando aceleradora para seus funcionários - Startupi,"Inbox by Gmail ganha integração com Trello, GitHub e Google Alerts | Google Discovery",0.16396406982377126
Google estaria criando aceleradora para seus funcionários - Startupi,"Microsoft anuncia Visual Studio para Mac, disponível ainda nesta semana | MacMagazine.com.br",0.160871896866361
TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!,TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!,0.9999999999999993
TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!,Nova versão do SAP Hybris Commerce vai ser apresentada durante o Forum E-Commerce Brasil 2016 - B!T magazine,0.17984023157273532
TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!,Vídeo: IntraEmpreendedorismo como Atitude pelos Funcionários e Chefes!,0.15150804086249262
TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!,Bot da Chevrolet te ajuda a alcançar as resoluções de ano novo,0.13536549298031875
TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!,Acesse a versão Material Design do YouTube | Google Discovery,0.1331647985552535
"Predicting the future, one week at a time",The Startup Zeitgeist,0.11529830936816676
"Predicting the future, one week at a time",Bad Writing Is Destroying Your Company's Productivity,0.09951779838057415
"Predicting the future, one week at a time",Hiri wants to fix the workplace email problem,0.0977863599901263
"Predicting the future, one week at a time",This 8-Page Website Generated Six-Figures in its First 8 Months - gaps,0.09692665281488969
"Predicting the future, one week at a time",Mobile UX Design: The Right Ways to Ask Users for Permissions - UX Planet,0.09672824674562797
"Google acquires Synergyse, an interactive training service for Google Apps","Google acquires Synergyse, an interactive training service for Google Apps",1.0000000000000002
"Google acquires Synergyse, an interactive training service for Google Apps","Google acquires Synergyse, an interactive training service for Google Apps",1.0000000000000002
"Google acquires Synergyse, an interactive training service for Google Apps",Google connects BigQuery to Google Drive and Sheets,0.30220843159479965
"Google acquires Synergyse, an interactive training service for Google Apps",'Training for Google Apps' Is One Of Chrome's Best Kept Secrets - OMG! Chrome!,0.2646152612594492
"Google acquires Synergyse, an interactive training service for Google Apps",Here's How Google Makes Sure It (Almost) Never Goes Down,0.224286716236368
Scientists discover potentially habitable planets,The 100 (TV Series 2014- ),0.14042228935000348
Scientists discover potentially habitable planets,How big is the Google Earth database? - Google Earth Blog,0.1324703843311531
Scientists discover potentially habitable planets,Serious Business: Should Renewable Energy Continue Receiving Government Subsidies?,0.10631312823925083
